INCIDENT_ID,X_1,X_2,X_3,X_4,X_5,X_6,X_7,X_8,X_9,X_10,X_11,X_12,X_13,X_14,X_15,MULTIPLE_OFFENSE
31819.0,0,48,47,4,1,7,1,1,6,4,158,2.0,103,62,34,0
16865.0,0,39,39,6,5,4,2,1,6,2,249,2.0,103,80,34,1
21510.0,0,33,32,2,1,9,8,1,6,1,249,1.0,103,29,34,1
156814.0,0,21,23,4,1,4,2,1,6,6,12,6.0,103,80,34,0
27032.0,0,16,15,0,0,1,0,2,2,1,316,1.0,72,142,34,1
136415.0,0,5,5,3,5,3,5,1,6,2,249,2.0,103,29,34,1
163234.0,0,21,23,4,1,2,7,3,2,1,249,1.0,2,87,34,1
9501.0,0,38,38,10,3,3,5,3,6,1,0,1.0,72,0,34,1
146805.0,0,38,38,10,3,7,1,0,5,1,174,1.0,103,142,34,1
26119.0,0,4,4,6,5,2,7,1,6,1,249,1.0,112,29,34,1
23885.0,0,46,46,3,5,7,1,0,5,1,74,0.0,113,142,0,1
146067.0,0,36,34,2,1,1,0,1,2,1,0,1.0,92,80,34,1
57991.0,1,4,4,6,5,15,10,0,5,1,174,1.0,109,93,34,1
61821.0,0,33,32,2,1,6,4,0,5,1,174,0.0,72,93,48,1
163348.0,0,22,22,7,3,7,1,2,6,2,0,2.0,98,103,34,1
115060.0,1,22,22,7,3,15,10,0,5,1,174,1.0,72,93,34,1
125510.0,1,39,39,6,5,15,10,1,6,1,249,1.0,72,80,34,1
31500.0,0,45,45,10,3,3,5,2,5,1,249,1.0,103,29,34,1
143839.0,0,19,19,1,3,6,4,1,6,1,249,1.0,103,29,34,1
13905.0,1,22,22,7,3,15,10,2,2,1,303,1.0,112,142,34,1
96422.0,1,47,48,7,3,15,10,0,5,1,174,0.0,92,29,0,1
40981.0,0,3,2,3,5,1,0,1,6,1,249,1.0,103,62,34,1
135371.0,0,4,4,6,5,5,6,0,5,1,174,1.0,103,29,34,1
193865.0,1,18,18,9,0,13,18,1,6,2,249,2.0,112,142,34,1
36425.0,0,22,22,7,3,2,7,2,2,1,303,1.0,72,142,34,1
132260.0,0,35,30,3,5,1,0,0,5,1,249,1.0,103,29,34,1
111595.0,0,47,48,7,3,5,6,1,2,1,249,0.0,24,124,34,1
10212.0,0,45,45,10,3,8,3,4,6,1,174,0.0,112,29,48,1
136916.0,7,9,10,7,3,9,8,1,5,1,249,1.0,103,130,34,1
129407.0,0,15,14,3,5,5,6,0,5,1,174,0.0,92,130,0,1
109921.0,1,36,34,2,1,15,10,0,5,1,174,0.0,92,29,43,1
124579.0,0,33,32,2,1,7,1,1,6,1,249,1.0,103,62,34,1
89302.0,0,49,49,6,5,4,2,1,6,1,316,1.0,103,29,34,1
111975.0,0,2,3,10,3,7,1,1,5,1,174,1.0,112,93,34,1
40181.0,0,45,45,10,3,3,5,1,6,1,174,0.0,103,29,43,1
150519.0,7,21,23,4,1,9,8,0,5,1,174,0.0,112,93,0,1
149320.0,0,4,4,6,5,2,7,0,5,1,174,1.0,72,93,34,1
110063.0,0,36,34,2,1,1,0,0,5,1,174,0.0,92,93,43,1
161303.0,0,4,4,6,5,6,4,1,6,1,174,1.0,116,14,34,1
105501.0,0,4,4,6,5,6,4,2,6,1,174,0.0,18,138,46,1
156703.0,0,21,23,4,1,2,7,0,5,1,249,1.0,116,29,34,1
173522.0,0,4,4,6,5,4,2,2,2,1,316,1.0,72,142,34,1
90274.0,0,4,4,6,5,3,5,2,3,1,249,1.0,103,103,34,1
180050.0,0,16,15,0,0,1,0,4,6,1,249,1.0,72,29,34,1
125634.0,0,39,39,6,5,5,6,0,5,1,174,1.0,103,119,34,1
126123.0,0,44,44,1,3,2,7,1,2,1,0,1.0,34,107,34,1
140250.0,0,37,37,0,0,3,5,0,5,1,249,1.0,98,130,34,1
22681.0,0,37,37,0,0,4,2,1,6,1,249,1.0,103,29,34,1
26604.0,5,8,7,7,3,18,13,2,6,1,316,1.0,98,29,34,1
140343.0,0,38,38,10,3,6,4,1,6,1,316,1.0,98,87,34,1
79772.0,0,36,34,2,1,4,2,0,5,1,174,0.0,103,93,43,1
115782.0,0,24,24,0,0,7,1,1,1,2,249,2.0,59,130,34,1
109842.0,0,35,30,3,5,1,0,1,6,12,249,12.0,103,29,34,1
71017.0,0,40,40,2,1,5,6,1,6,1,316,1.0,103,80,34,1
30680.0,0,37,37,0,0,2,7,3,2,1,316,1.0,72,142,34,1
51048.0,0,8,7,7,3,6,4,0,5,1,174,1.0,72,29,34,1
67471.0,0,17,16,0,0,6,4,2,2,1,303,1.0,72,142,34,1
198415.0,0,49,49,6,5,2,7,1,6,1,174,0.0,72,93,23,1
128020.0,7,4,4,6,5,9,8,0,5,1,174,1.0,112,119,34,1
13728.0,1,22,22,7,3,15,10,0,5,1,174,1.0,103,62,34,1
154888.0,0,4,4,6,5,1,0,0,5,1,174,0.0,18,93,46,1
138025.0,0,24,24,0,0,4,2,1,2,1,316,1.0,72,119,34,1
110879.0,7,42,42,7,3,9,8,0,5,1,174,0.0,92,29,0,1
149624.0,0,5,5,3,5,2,7,1,6,1,249,1.0,103,29,34,1
106684.0,3,9,10,7,3,18,13,2,2,1,316,1.0,112,142,34,1
122912.0,0,24,24,0,0,4,2,1,5,1,316,1.0,92,115,34,1
141175.0,0,47,48,7,3,7,1,0,5,1,174,0.0,54,130,0,1
156314.0,0,18,18,9,0,3,5,0,5,1,174,1.0,103,29,34,1
130943.0,0,25,25,9,0,6,4,1,5,1,316,1.0,72,80,34,1
74536.0,0,4,4,6,5,1,0,0,5,1,249,1.0,98,93,34,1
147016.0,0,41,41,4,1,8,3,1,6,1,316,1.0,72,103,34,1
22782.0,0,37,37,0,0,2,7,1,2,2,249,2.0,72,142,34,1
61811.0,0,33,32,2,1,6,4,0,5,1,174,0.0,116,103,0,1
54282.0,1,36,34,2,1,11,17,0,5,1,249,1.0,92,130,34,1
85140.0,7,21,23,4,1,9,8,0,5,1,174,0.0,112,93,34,1
121452.0,0,7,8,7,3,2,7,1,2,1,316,1.0,2,87,34,1
37965.0,0,33,32,2,1,7,1,1,6,1,316,1.0,112,29,34,1
195163.0,1,25,25,9,0,16,12,1,1,1,249,1.0,109,87,34,1
55349.0,0,39,39,6,5,6,4,2,6,2,316,2.0,12,62,34,1
121685.0,1,9,10,7,3,15,10,2,6,1,174,1.0,92,107,34,1
141805.0,0,3,2,3,5,1,0,1,6,1,316,1.0,103,142,34,1
17670.0,0,45,45,10,3,3,5,0,5,1,249,1.0,103,130,34,1
160737.0,0,49,49,6,5,2,7,0,5,1,328,1.0,103,0,34,1
185799.0,1,4,4,6,5,16,12,2,6,1,316,1.0,87,80,34,1
125521.0,1,39,39,6,5,11,17,0,5,1,174,0.0,92,93,0,1
153038.0,0,37,37,0,0,9,8,2,6,2,316,2.0,54,107,34,1
155305.0,0,4,4,6,5,2,7,1,6,1,0,1.0,72,107,34,1
158306.0,0,33,32,2,1,6,4,0,5,1,174,0.0,103,93,43,1
36604.0,0,24,24,0,0,7,1,1,0,1,0,1.0,54,142,34,1
32660.0,0,4,4,6,5,6,4,1,6,1,316,1.0,72,80,34,1
156654.0,0,21,23,4,1,6,4,1,6,1,249,1.0,72,29,34,1
33454.0,0,4,4,6,5,4,2,0,5,1,174,0.0,112,93,48,1
47976.0,0,43,43,9,0,4,2,0,5,4,60,2.0,109,124,9,0
94689.0,0,36,34,2,1,5,6,1,6,1,249,1.0,92,29,34,1
94650.0,0,35,30,3,5,1,0,1,6,3,0,3.0,92,80,34,1
98604.0,0,4,4,6,5,5,6,1,6,1,0,1.0,103,29,34,1
172461.0,0,3,2,3,5,1,0,0,5,1,174,0.0,18,133,46,1
137008.0,0,16,15,0,0,8,3,1,6,1,0,1.0,103,29,34,1
128037.0,0,4,4,6,5,4,2,0,5,1,174,1.0,72,119,34,1
198398.0,0,49,49,6,5,2,7,1,6,3,249,3.0,48,119,34,1
122485.0,0,21,23,4,1,2,7,0,5,1,174,1.0,72,93,34,1
616.0,0,21,23,4,1,4,2,2,6,2,316,2.0,92,80,34,1
117108.0,0,35,30,3,5,1,0,1,2,1,316,1.0,84,142,34,1
77292.0,0,23,21,4,1,5,6,1,6,1,249,1.0,113,29,34,1
166186.0,0,45,45,10,3,2,7,1,6,1,0,1.0,103,107,34,1
60652.0,1,24,24,0,0,11,17,2,6,1,249,1.0,103,93,34,1
80683.0,0,42,42,7,3,7,1,0,5,1,74,0.0,34,115,0,1
47142.0,1,36,34,2,1,15,10,1,5,1,249,1.0,92,93,34,1
76914.0,0,21,23,4,1,2,7,1,5,1,249,1.0,103,29,34,1
164716.0,0,35,30,3,5,4,2,2,2,1,0,1.0,24,80,34,1
190662.0,0,45,45,10,3,8,3,1,6,4,0,4.0,72,79,34,1
11906.0,0,6,6,4,1,4,2,0,5,1,249,1.0,103,130,34,1
163667.0,0,24,24,0,0,5,6,2,5,1,249,1.0,103,93,34,1
33133.0,0,4,4,6,5,1,0,1,6,1,316,1.0,72,80,34,1
120041.0,0,4,4,6,5,4,2,0,5,1,174,0.0,116,119,0,1
101289.0,0,28,28,3,5,5,6,1,6,1,316,1.0,112,77,34,1
83167.0,7,4,4,6,5,9,8,0,5,1,249,1.0,112,93,34,1
14181.0,0,24,24,0,0,5,6,1,6,1,249,1.0,72,29,34,1
133994.0,0,44,44,1,3,7,1,1,2,1,249,1.0,109,29,34,1
36450.0,0,23,21,4,1,6,4,1,6,2,263,2.0,72,29,34,0
73320.0,0,4,4,6,5,1,0,1,6,1,249,1.0,103,29,34,1
64657.0,0,3,2,3,5,3,5,1,5,1,249,1.0,92,62,34,1
34024.0,0,4,4,6,5,2,7,1,1,1,303,1.0,72,62,34,1
189499.0,0,36,34,2,1,1,0,1,5,1,174,99.0,103,93,43,1
56345.0,0,49,49,6,5,6,4,1,6,1,249,1.0,103,29,34,1
152601.0,0,36,34,2,1,1,0,0,5,1,249,1.0,103,93,34,1
167182.0,0,4,4,6,5,5,6,0,5,1,249,1.0,98,29,34,1
185663.0,1,4,4,6,5,15,10,0,5,1,249,1.0,103,29,34,1
102000.0,0,33,32,2,1,8,3,3,5,3,249,3.0,92,87,34,1
158872.0,0,36,34,2,1,1,0,0,5,2,174,0.0,103,93,43,1
481.0,0,16,15,0,0,1,0,1,5,1,316,1.0,112,29,34,1
46902.0,0,36,34,2,1,1,0,1,2,1,0,1.0,92,142,34,1
50075.0,0,4,4,6,5,3,5,1,6,1,316,1.0,72,29,34,1
24132.0,3,49,49,6,5,9,8,1,6,1,249,1.0,2,29,34,1
173451.0,1,4,4,6,5,16,12,0,5,1,174,0.0,103,93,43,1
46043.0,0,33,32,2,1,5,6,0,5,1,174,0.0,18,138,46,1
76699.0,0,21,23,4,1,5,6,1,6,1,316,1.0,2,29,34,1
94028.0,0,33,32,2,1,6,4,0,5,1,174,0.0,18,93,46,1
164179.0,0,31,36,9,0,6,4,0,5,1,162,0.0,113,142,0,1
128762.0,0,5,5,3,5,4,2,0,5,1,174,1.0,103,93,34,1
17159.0,0,40,40,2,1,1,0,1,5,1,174,1.0,92,93,34,1
198161.0,0,49,49,6,5,5,6,1,1,1,0,1.0,103,29,34,1
77190.0,1,22,22,7,3,15,10,0,5,1,174,1.0,103,29,34,1
16390.0,7,36,34,2,1,9,8,1,6,1,249,1.0,92,80,34,1
19758.0,0,15,14,3,5,8,3,2,6,2,249,2.0,103,29,34,1
91159.0,0,4,4,6,5,2,7,1,2,1,249,1.0,72,142,34,1
50742.0,0,4,4,6,5,4,2,1,6,1,174,1.0,103,93,34,1
98434.0,0,4,4,6,5,2,7,1,6,1,316,1.0,116,62,34,1
137521.0,0,21,23,4,1,6,4,1,6,1,174,0.0,18,93,46,1
136155.0,0,4,4,6,5,5,6,1,5,1,249,1.0,24,142,34,1
147383.0,0,45,45,10,3,5,6,3,6,1,0,1.0,98,142,34,1
100541.0,0,24,24,0,0,6,4,2,6,2,0,0.0,103,29,34,1
118306.0,1,42,42,7,3,12,16,0,5,1,127,1.0,103,115,34,1
64574.0,0,3,2,3,5,1,0,2,6,1,316,1.0,72,29,34,1
12838.0,0,16,15,0,0,8,3,1,2,1,316,1.0,72,29,34,1
93341.0,0,24,24,0,0,5,6,1,2,1,249,0.0,98,142,34,1
197211.0,5,40,40,2,1,16,12,1,6,1,249,1.0,58,29,34,1
67809.0,0,21,23,4,1,7,1,0,5,1,174,0.0,112,93,43,1
110981.0,1,44,44,1,3,11,17,1,5,1,174,0.0,103,29,34,1
158034.0,0,33,32,2,1,7,1,0,5,1,174,0.0,116,62,0,1
10150.0,0,45,45,10,3,7,1,1,2,1,174,1.0,72,142,34,1
97610.0,0,4,4,6,5,1,0,1,6,1,316,1.0,34,130,34,1
92038.0,0,16,15,0,0,5,6,0,5,1,174,0.0,103,29,43,1
139261.0,0,33,32,2,1,5,6,0,5,1,174,0.0,92,62,43,1
19288.0,0,6,6,4,1,4,2,0,5,1,249,1.0,103,62,34,1
117256.0,1,36,34,2,1,15,10,0,5,2,174,0.0,92,93,0,1
176619.0,0,37,37,0,0,8,3,1,6,2,231,2.0,98,77,34,1
10136.0,0,45,45,10,3,2,7,1,6,1,316,1.0,72,80,34,1
93485.0,0,24,24,0,0,4,2,1,5,1,174,0.0,92,93,46,1
166946.0,0,3,2,3,5,1,0,1,6,1,316,1.0,109,62,34,1
23846.0,0,45,45,10,3,2,7,1,6,1,316,1.0,112,119,34,1
35143.0,0,16,15,0,0,6,4,1,5,1,249,1.0,103,29,34,1
132712.0,0,36,34,2,1,1,0,1,2,1,316,1.0,92,142,34,1
108422.0,0,24,24,0,0,5,6,1,6,1,249,1.0,72,29,34,1
12091.0,0,9,10,7,3,6,4,5,6,2,316,2.0,72,62,34,1
625.0,0,21,23,4,1,5,6,1,6,2,179,1.0,92,142,34,0
159884.0,0,44,44,1,3,4,2,1,6,1,299,1.0,92,80,34,1
71220.0,1,44,44,1,3,16,12,1,5,1,174,0.0,112,29,23,1
51361.0,0,15,14,3,5,7,1,1,6,1,316,1.0,112,93,34,1
154424.0,0,3,2,3,5,4,2,1,6,3,0,3.0,98,80,34,1
63566.0,0,45,45,10,3,6,4,0,5,1,174,1.0,103,29,34,1
178864.0,0,4,4,6,5,1,0,1,5,1,249,1.0,72,142,34,1
130028.0,0,21,23,4,1,2,7,1,5,1,249,1.0,103,142,34,1
155157.0,0,4,4,6,5,3,5,3,6,1,316,1.0,72,29,34,1
59246.0,1,9,10,7,3,15,10,1,2,1,0,1.0,72,107,34,1
119761.0,7,3,2,3,5,9,8,0,5,1,174,0.0,112,119,43,1
149812.0,0,7,8,7,3,2,7,1,2,1,316,1.0,72,62,34,1
182348.0,0,36,34,2,1,1,0,1,5,1,174,0.0,103,87,43,1
88610.0,0,45,45,10,3,6,4,1,6,1,316,1.0,103,29,34,1
139432.0,0,36,34,2,1,3,5,1,2,1,316,1.0,92,142,34,1
95167.0,1,36,34,2,1,15,10,0,5,1,174,0.0,92,29,43,1
150138.0,0,17,16,0,0,5,6,1,6,2,0,2.0,54,62,34,1
186311.0,0,9,10,7,3,2,7,2,5,1,174,99.0,10,80,0,1
103931.0,0,46,46,3,5,6,4,0,5,1,328,0.0,98,142,34,1
46579.0,1,36,34,2,1,15,10,1,6,1,249,1.0,92,29,34,1
175052.0,0,24,24,0,0,4,2,1,2,1,174,0.0,111,115,43,1
100746.0,0,24,24,0,0,6,4,0,5,1,316,0.0,72,142,34,1
119034.0,7,47,48,7,3,9,8,0,5,1,174,0.0,112,29,23,1
152525.0,0,36,34,2,1,1,0,0,5,1,127,1.0,103,62,36,0
38457.0,1,36,34,2,1,15,10,1,6,1,174,0.0,18,133,46,1
42330.0,0,4,4,6,5,1,0,1,6,1,316,1.0,103,62,34,1
161508.0,7,4,4,6,5,9,8,0,5,1,174,0.0,110,93,46,1
126844.0,0,49,49,6,5,7,1,0,5,3,249,3.0,103,29,34,1
180349.0,0,19,19,1,3,6,4,0,5,2,174,2.0,103,62,34,1
58558.0,0,4,4,6,5,2,7,3,6,2,174,2.0,98,62,34,1
171484.0,1,44,44,1,3,11,17,1,6,1,249,1.0,103,29,34,1
152281.0,0,33,32,2,1,7,1,1,6,1,249,1.0,113,87,34,1
13308.0,0,21,23,4,1,7,1,1,6,1,174,1.0,92,93,34,1
59413.0,0,15,14,3,5,4,2,0,5,1,174,1.0,72,62,34,1
501.0,0,16,15,0,0,1,0,3,6,1,0,1.0,72,29,34,1
24767.0,1,4,4,6,5,15,10,0,5,1,174,1.0,103,142,34,1
126708.0,0,47,48,7,3,4,2,0,5,1,174,0.0,18,93,46,1
106708.0,1,9,10,7,3,15,10,3,6,2,0,2.0,72,107,34,1
105347.0,0,4,4,6,5,1,0,1,6,1,316,1.0,72,103,34,1
8801.0,0,36,34,2,1,1,0,0,2,2,316,2.0,92,142,34,1
91118.0,0,4,4,6,5,2,7,1,6,1,249,1.0,103,93,34,1
136622.0,0,6,6,4,1,5,6,0,5,1,174,0.0,54,29,23,1
103209.0,0,39,39,6,5,2,7,2,6,1,303,1.0,72,130,34,1
197509.0,0,45,45,10,3,8,3,0,5,1,225,1.0,40,130,34,1
39711.0,0,39,39,6,5,3,5,1,2,1,249,1.0,24,142,34,1
13597.0,1,22,22,7,3,15,10,0,5,1,174,1.0,72,93,34,1
103345.0,0,40,40,2,1,3,5,1,6,1,249,1.0,72,29,34,1
99583.0,1,18,18,9,0,12,16,0,5,1,328,0.0,92,142,0,1
176133.0,1,36,34,2,1,15,10,1,6,1,316,1.0,92,80,34,1
180573.0,0,21,23,4,1,4,2,0,5,1,174,0.0,111,93,43,1
42943.0,7,4,4,6,5,9,8,0,5,1,174,0.0,112,62,48,1
112911.0,0,4,4,6,5,6,4,0,5,1,174,1.0,103,29,34,1
70057.0,0,36,34,2,1,1,0,0,5,1,174,0.0,103,93,43,1
193828.0,0,17,16,0,0,2,7,1,2,1,0,1.0,103,62,34,1
74327.0,0,4,4,6,5,3,5,1,6,1,0,1.0,72,103,34,1
189730.0,5,36,34,2,1,18,13,1,5,1,127,99.0,103,87,43,1
48956.0,0,3,2,3,5,1,0,0,5,1,174,1.0,103,103,34,1
186444.0,1,15,14,3,5,16,12,0,5,1,174,1.0,98,87,34,1
125324.0,0,37,37,0,0,7,1,2,6,1,249,1.0,92,29,34,1
51607.0,0,16,15,0,0,1,0,2,2,1,0,1.0,72,62,34,1
71828.0,0,47,48,7,3,8,3,1,6,1,330,0.0,113,29,48,1
68729.0,0,24,24,0,0,7,1,1,5,1,174,1.0,72,142,34,1
65899.0,0,4,4,6,5,6,4,0,5,1,174,0.0,18,138,46,1
116886.0,0,33,32,2,1,5,6,0,5,1,127,0.0,103,93,43,1
64513.0,0,3,2,3,5,1,0,3,1,5,0,5.0,92,80,34,1
184512.0,0,3,2,3,5,3,5,2,6,1,0,1.0,98,29,34,1
32248.0,0,3,2,3,5,1,0,0,5,1,249,1.0,24,14,34,1
18394.0,0,49,49,6,5,2,7,1,6,1,249,1.0,72,14,34,1
105114.0,0,4,4,6,5,6,4,2,6,1,303,1.0,98,29,34,1
58935.0,0,6,6,4,1,5,6,1,6,1,249,1.0,72,29,34,1
79987.0,0,37,37,0,0,3,5,1,6,1,249,0.0,72,29,34,1
82898.0,0,4,4,6,5,1,0,1,5,1,316,1.0,67,130,34,1
32484.0,0,4,4,6,5,4,2,1,6,1,249,1.0,103,29,34,1
192251.0,0,4,4,6,5,1,0,1,5,1,316,1.0,72,62,34,1
189877.0,0,37,37,0,0,5,6,0,5,1,174,0.0,18,93,0,1
54015.0,0,33,32,2,1,5,6,0,5,1,249,1.0,103,93,34,1
94030.0,0,33,32,2,1,6,4,1,6,1,316,1.0,103,29,34,1
39911.0,0,40,40,2,1,3,5,1,6,1,0,1.0,72,138,34,1
187421.0,0,21,23,4,1,2,7,1,6,1,249,1.0,103,29,34,1
149133.0,1,4,4,6,5,15,10,0,5,1,174,0.0,18,133,46,1
119907.0,1,4,4,6,5,11,17,1,6,2,179,1.0,103,62,34,0
69349.0,0,33,32,2,1,6,4,0,5,1,127,0.0,103,93,43,1
155799.0,0,6,6,4,1,6,4,1,6,1,0,1.0,12,80,34,1
171150.0,0,37,37,0,0,2,7,2,2,1,316,1.0,103,130,34,1
192877.0,0,4,4,6,5,5,6,1,6,3,0,3.0,103,29,34,1
23955.0,1,47,48,7,3,15,10,0,6,1,174,0.0,112,29,48,1
17555.0,0,45,45,10,3,2,7,2,6,1,249,1.0,84,29,34,1
140717.0,0,44,44,1,3,6,4,1,6,1,249,1.0,109,62,34,1
22885.0,0,37,37,0,0,2,7,0,5,1,316,1.0,103,29,34,1
83822.0,0,4,4,6,5,4,2,0,5,1,174,0.0,112,93,23,1
124210.0,0,33,32,2,1,7,1,0,5,1,174,0.0,103,29,43,1
10298.0,0,45,45,10,3,3,5,1,2,1,249,1.0,109,142,34,1
44643.0,1,22,22,7,3,15,10,1,2,1,316,1.0,112,142,34,1
18091.0,1,49,49,6,5,15,10,0,5,1,174,1.0,103,93,34,1
158944.0,0,36,34,2,1,1,0,0,5,2,174,0.0,18,93,46,1
129445.0,0,16,15,0,0,5,6,0,5,1,174,0.0,92,93,43,1
189713.0,5,36,34,2,1,13,18,1,5,1,174,99.0,92,29,43,1
148642.0,3,4,4,6,5,18,13,1,2,1,249,1.0,2,107,34,1
174952.0,0,24,24,0,0,8,3,1,6,1,218,0.0,72,142,48,1
179239.0,0,4,4,6,5,2,7,2,2,1,303,1.0,72,62,34,1
97995.0,0,4,4,6,5,5,6,1,6,1,316,1.0,72,29,34,1
78814.0,0,33,32,2,1,6,4,1,6,1,249,1.0,112,29,34,1
51970.0,0,21,23,4,1,4,2,1,6,1,316,1.0,88,80,34,1
54359.0,1,36,34,2,1,15,10,1,6,1,249,1.0,92,29,34,1
154940.0,0,4,4,6,5,6,4,0,5,1,174,0.0,18,133,46,1
194600.0,1,22,22,7,3,15,10,1,6,1,174,1.0,103,140,34,1
127396.0,0,4,4,6,5,7,1,0,5,1,174,1.0,103,93,34,1
131277.0,0,29,29,9,0,3,5,2,6,1,249,1.0,92,107,34,1
89236.0,0,47,48,7,3,3,5,1,5,1,174,0.0,112,29,23,1
14164.0,0,24,24,0,0,5,6,1,6,1,249,1.0,103,77,34,1
86537.0,0,31,36,9,0,8,3,0,5,1,328,0.0,72,0,34,1
143318.0,0,8,7,7,3,5,6,3,2,1,102,1.0,72,62,34,1
121744.0,0,15,14,3,5,4,2,1,5,1,249,1.0,103,103,34,1
74888.0,0,4,4,6,5,2,7,3,6,1,316,1.0,112,14,34,1
34956.0,0,9,10,7,3,7,1,3,2,1,303,1.0,72,142,34,1
83719.0,0,4,4,6,5,2,7,0,5,1,174,0.0,2,93,23,1
196866.0,0,37,37,0,0,3,5,1,2,1,127,1.0,103,29,34,1
3578.0,0,39,39,6,5,4,2,3,6,1,0,1.0,72,107,34,1
32224.0,0,3,2,3,5,1,0,1,5,1,249,1.0,24,93,34,1
170487.0,0,36,34,2,1,1,0,1,5,1,316,1.0,103,80,34,1
9041.0,0,36,34,2,1,7,1,0,6,1,249,1.0,92,29,34,1
109744.0,0,33,32,2,1,5,6,0,5,1,174,0.0,112,29,43,1
126251.0,0,45,45,10,3,3,5,0,5,1,174,0.0,18,133,46,1
193264.0,0,7,8,7,3,2,7,1,2,1,316,1.0,12,140,34,1
84575.0,0,14,17,9,0,5,6,0,5,1,174,0.0,98,124,0,1
146293.0,0,36,34,2,1,1,0,2,3,1,316,1.0,103,130,34,1
54686.0,0,36,34,2,1,1,0,0,5,1,174,0.0,103,93,43,1
87181.0,0,35,30,3,5,1,0,0,5,2,174,2.0,103,29,34,1
124876.0,0,36,34,2,1,1,0,0,5,1,174,0.0,92,93,43,1
33911.0,0,4,4,6,5,2,7,1,2,1,316,1.0,2,62,34,1
187514.0,0,21,23,4,1,2,7,0,5,1,174,1.0,103,93,34,1
126243.0,0,45,45,10,3,3,5,7,2,1,249,1.0,103,80,34,1
179114.0,1,4,4,6,5,15,10,1,6,1,249,1.0,72,29,34,1
167301.0,0,4,4,6,5,6,4,1,6,1,316,1.0,109,130,34,1
192308.0,0,4,4,6,5,1,0,2,5,1,0,1.0,72,62,34,1
